driverRef_x,driverRef_y,connection
crook,duncan_hamilton,nation
jimmy_stewart,ian_stewart,nation
jimmy_stewart,duncan_hamilton,nation
ian_stewart,duncan_hamilton,nation
mcalpine,nuckey,nation
salvadori,poore,nation
salvadori,thompson,nation
salvadori,downing,nation
salvadori,graham_whitehead,nation
salvadori,murray,nation
salvadori,aston,nation
moss,crook,nation
moss,duncan_hamilton,nation
moss,poore,nation
moss,thompson,nation
moss,downing,nation
moss,graham_whitehead,nation
moss,murray,nation
moss,aston,nation
hawthorn,poore,nation
hawthorn,thompson,nation
hawthorn,downing,nation
hawthorn,graham_whitehead,nation
hawthorn,murray,nation
hawthorn,aston,nation
collins,poore,nation
collins,thompson,nation
collins,downing,nation
collins,graham_whitehead,nation
collins,murray,nation
collins,aston,nation
macklin,reg_parnell,nation
macklin,brandon,nation
macklin,poore,nation
macklin,thompson,nation
macklin,downing,nation
macklin,graham_whitehead,nation
macklin,murray,nation
macklin,aston,nation
mcalpine,reg_parnell,nation
mcalpine,brandon,nation
mcalpine,poore,nation
mcalpine,thompson,nation
mcalpine,downing,nation
mcalpine,graham_whitehead,nation
mcalpine,murray,nation
mcalpine,aston,nation
reg_parnell,crook,nation
reg_parnell,duncan_hamilton,nation
reg_parnell,poore,nation
reg_parnell,thompson,nation
reg_parnell,downing,nation
reg_parnell,graham_whitehead,nation
reg_parnell,murray,nation
reg_parnell,aston,nation
whitehead,poore,nation
whitehead,thompson,nation
whitehead,downing,nation
whitehead,graham_whitehead,nation
whitehead,murray,nation
whitehead,aston,nation
brandon,crook,nation
brandon,duncan_hamilton,nation
brandon,poore,nation
brandon,thompson,nation
brandon,downing,nation
brandon,graham_whitehead,nation
brandon,murray,nation
brandon,aston,nation
alan_brown,poore,nation
alan_brown,thompson,nation
alan_brown,downing,nation
alan_brown,graham_whitehead,nation
alan_brown,murray,nation
alan_brown,aston,nation
crook,poore,nation
crook,thompson,nation
crook,downing,nation
crook,graham_whitehead,nation
crook,murray,nation
crook,aston,nation
duncan_hamilton,poore,nation
duncan_hamilton,thompson,nation
duncan_hamilton,downing,nation
duncan_hamilton,graham_whitehead,nation
duncan_hamilton,murray,nation
duncan_hamilton,aston,nation
poore,thompson,nation
poore,downing,nation
poore,graham_whitehead,nation
poore,murray,nation
poore,aston,nation
thompson,downing,nation
thompson,graham_whitehead,nation
thompson,murray,nation
thompson,aston,nation
downing,graham_whitehead,nation
downing,murray,nation
downing,aston,nation
graham_whitehead,murray,nation
graham_whitehead,aston,nation
murray,aston,nation
moss,chapman,nation
hawthorn,chapman,nation
collins,chapman,nation
moss,whiteaway,nation
hawthorn,whiteaway,nation
macklin,whiteaway,nation
moss,abecassis,nation
collins,abecassis,nation
macklin,abecassis,nation
wharton,abecassis,nation
brandon,abecassis,nation
alan_brown,abecassis,nation
moss,charrington,nation
hawthorn,charrington,nation
collins,charrington,nation
macklin,charrington,nation
wharton,charrington,nation
brandon,charrington,nation
alan_brown,charrington,nation
wharton,downing,nation
wharton,poore,nation
wharton,aston,nation
whitehead,abecassis,nation
herrmann,kling,nation
herrmann,lang,nation
kling,lang,nation
kling,helfrich,nation
lang,helfrich,nation
may,monteverdi,nation
scarlatti,munaron,nation
scarlatti,cabianca,nation
scarlatti,drogo,nation
munaron,cabianca,nation
munaron,drogo,nation
cabianca,drogo,nation
scarlatti,filippis,nation
scarlatti,musso,nation
scarlatti,gerini,nation
scarlatti,piotti,nation
scarlatti,taramazzo,nation
cabianca,filippis,nation
cabianca,musso,nation
cabianca,gerini,nation
cabianca,piotti,nation
cabianca,taramazzo,nation
filippis,musso,nation
filippis,gerini,nation
filippis,piotti,nation
filippis,taramazzo,nation
musso,gerini,nation
musso,piotti,nation
musso,taramazzo,nation
gerini,piotti,nation
gerini,taramazzo,nation
piotti,taramazzo,nation
scarlatti,maglioli,nation
musso,maglioli,nation
scarlatti,perdisa,nation
scarlatti,castellotti,nation
musso,perdisa,nation
musso,castellotti,nation
perdisa,castellotti,nation
scarlatti,villoresi,nation
musso,villoresi,nation
piotti,perdisa,nation
piotti,castellotti,nation
piotti,maglioli,nation
piotti,villoresi,nation
perdisa,maglioli,nation
perdisa,villoresi,nation
castellotti,maglioli,nation
castellotti,villoresi,nation
maglioli,villoresi,nation
menditeguy,fangio,nation
gonzalez,fangio,nation
menditeguy,mieres,nation
menditeguy,bucci,nation
menditeguy,iglesias,nation
menditeguy,birger,nation
gonzalez,mieres,nation
gonzalez,bucci,nation
gonzalez,iglesias,nation
gonzalez,birger,nation
fangio,mieres,nation
fangio,bucci,nation
fangio,iglesias,nation
fangio,birger,nation
mieres,bucci,nation
mieres,iglesias,nation
mieres,birger,nation
bucci,iglesias,nation
bucci,birger,nation
iglesias,birger,nation
menditeguy,marimon,nation
menditeguy,daponte,nation
gonzalez,marimon,nation
gonzalez,daponte,nation
fangio,marimon,nation
fangio,daponte,nation
mieres,marimon,nation
mieres,daponte,nation
marimon,daponte,nation
menditeguy,galvez,nation
menditeguy,cruz,nation
gonzalez,galvez,nation
gonzalez,cruz,nation
fangio,galvez,nation
fangio,cruz,nation
birger,galvez,nation
birger,cruz,nation
galvez,cruz,nation
bucci,marimon,nation
bucci,daponte,nation
gonzalez,crespo,nation
gonzalez,pian,nation
fangio,pian,nation
schell,kessler,nation
schell,mackay-fraser,nation
schell,fitch,nation
schell,swaters,nation
schell,wacker,nation
swaters,wacker,nation
rathmann,wallard,nation
rathmann,rose,nation
rathmann,green,nation
rathmann,walt_brown,nation
rathmann,hellings,nation
rathmann,chitwood,nation
rathmann,fohr,nation
rathmann,ader,nation
rathmann,levrett,nation
rathmann,cantrell,nation
darter,chitwood,nation
darter,fohr,nation
darter,ader,nation
darter,levrett,nation
darter,cantrell,nation
hartley,wallard,nation
hartley,rose,nation
hartley,green,nation
hartley,walt_brown,nation
hartley,hellings,nation
hartley,chitwood,nation
hartley,fohr,nation
hartley,ader,nation
hartley,levrett,nation
hartley,cantrell,nation
ruttman,holland,nation
ruttman,chitwood,nation
ruttman,fohr,nation
ruttman,ader,nation
ruttman,holmes,nation
ruttman,levrett,nation
ruttman,cantrell,nation
bettenhausen,chitwood,nation
bettenhausen,fohr,nation
bettenhausen,ader,nation
bettenhausen,levrett,nation
bettenhausen,cantrell,nation
dick_rathmann,davies,nation
dick_rathmann,faulkner,nation
dick_rathmann,mcgrath,nation
dick_rathmann,hoyt,nation
dick_rathmann,webb,nation
dick_rathmann,holland,nation
dick_rathmann,george_connor,nation
dick_rathmann,schindler,nation
dick_rathmann,banks,nation
dick_rathmann,mcdowell,nation
dick_rathmann,wallard,nation
dick_rathmann,rose,nation
dick_rathmann,green,nation
dick_rathmann,walt_brown,nation
dick_rathmann,hellings,nation
dick_rathmann,chitwood,nation
dick_rathmann,fohr,nation
dick_rathmann,ader,nation
dick_rathmann,holmes,nation
dick_rathmann,levrett,nation
dick_rathmann,jackson,nation
dick_rathmann,cantrell,nation
paul_russo,george_connor,nation
paul_russo,schindler,nation
paul_russo,banks,nation
paul_russo,mcdowell,nation
paul_russo,wallard,nation
paul_russo,rose,nation
paul_russo,green,nation
paul_russo,walt_brown,nation
paul_russo,hellings,nation
paul_russo,chitwood,nation
paul_russo,fohr,nation
paul_russo,ader,nation
paul_russo,levrett,nation
paul_russo,cantrell,nation
flaherty,george_connor,nation
flaherty,schindler,nation
flaherty,banks,nation
flaherty,mcdowell,nation
flaherty,wallard,nation
flaherty,rose,nation
flaherty,green,nation
flaherty,walt_brown,nation
flaherty,hellings,nation
flaherty,chitwood,nation
flaherty,fohr,nation
flaherty,ader,nation
flaherty,levrett,nation
flaherty,cantrell,nation
parsons,chitwood,nation
parsons,fohr,nation
parsons,ader,nation
parsons,levrett,nation
parsons,cantrell,nation
hanks,chitwood,nation
hanks,fohr,nation
hanks,ader,nation
hanks,levrett,nation
hanks,cantrell,nation
agabashian,chitwood,nation
agabashian,fohr,nation
agabashian,ader,nation
agabashian,levrett,nation
agabashian,cantrell,nation
dinsmore,chitwood,nation
dinsmore,fohr,nation
dinsmore,ader,nation
dinsmore,levrett,nation
dinsmore,jackson,nation
dinsmore,cantrell,nation
davies,chitwood,nation
davies,fohr,nation
davies,ader,nation
davies,levrett,nation
davies,cantrell,nation
faulkner,chitwood,nation
faulkner,fohr,nation
faulkner,ader,nation
faulkner,levrett,nation
faulkner,cantrell,nation
mcgrath,chitwood,nation
mcgrath,fohr,nation
mcgrath,ader,nation
mcgrath,levrett,nation
mcgrath,cantrell,nation
hoyt,george_connor,nation
hoyt,schindler,nation
hoyt,banks,nation
hoyt,mcdowell,nation
hoyt,wallard,nation
hoyt,rose,nation
hoyt,green,nation
hoyt,walt_brown,nation
hoyt,hellings,nation
hoyt,chitwood,nation
hoyt,fohr,nation
hoyt,ader,nation
hoyt,levrett,nation
hoyt,cantrell,nation
webb,wallard,nation
webb,rose,nation
webb,green,nation
webb,walt_brown,nation
webb,hellings,nation
webb,chitwood,nation
webb,fohr,nation
webb,ader,nation
webb,levrett,nation
webb,cantrell,nation
holland,george_connor,nation
holland,schindler,nation
holland,banks,nation
holland,mcdowell,nation
holland,wallard,nation
holland,rose,nation
holland,green,nation
holland,walt_brown,nation
holland,hellings,nation
holland,chitwood,nation
holland,fohr,nation
holland,ader,nation
holland,levrett,nation
holland,jackson,nation
holland,cantrell,nation
george_connor,chitwood,nation
george_connor,fohr,nation
george_connor,ader,nation
george_connor,holmes,nation
george_connor,levrett,nation
george_connor,jackson,nation
george_connor,cantrell,nation
schindler,chitwood,nation
schindler,fohr,nation
schindler,ader,nation
schindler,holmes,nation
schindler,levrett,nation
schindler,jackson,nation
schindler,cantrell,nation
banks,chitwood,nation
banks,fohr,nation
banks,ader,nation
banks,holmes,nation
banks,levrett,nation
banks,jackson,nation
banks,cantrell,nation
mcdowell,chitwood,nation
mcdowell,fohr,nation
mcdowell,ader,nation
mcdowell,holmes,nation
mcdowell,levrett,nation
mcdowell,jackson,nation
mcdowell,cantrell,nation
wallard,chitwood,nation
wallard,fohr,nation
wallard,ader,nation
wallard,holmes,nation
wallard,levrett,nation
wallard,jackson,nation
wallard,cantrell,nation
rose,chitwood,nation
rose,fohr,nation
rose,ader,nation
rose,holmes,nation
rose,levrett,nation
rose,jackson,nation
rose,cantrell,nation
green,chitwood,nation
green,fohr,nation
green,ader,nation
green,holmes,nation
green,levrett,nation
green,jackson,nation
green,cantrell,nation
walt_brown,chitwood,nation
walt_brown,fohr,nation
walt_brown,ader,nation
walt_brown,holmes,nation
walt_brown,levrett,nation
walt_brown,jackson,nation
walt_brown,cantrell,nation
hellings,chitwood,nation
hellings,fohr,nation
hellings,ader,nation
hellings,holmes,nation
hellings,levrett,nation
hellings,jackson,nation
hellings,cantrell,nation
chitwood,fohr,nation
chitwood,ader,nation
chitwood,holmes,nation
chitwood,levrett,nation
chitwood,jackson,nation
chitwood,cantrell,nation
fohr,ader,nation
fohr,holmes,nation
fohr,levrett,nation
fohr,jackson,nation
fohr,cantrell,nation
ader,holmes,nation
ader,levrett,nation
ader,jackson,nation
ader,cantrell,nation
holmes,levrett,nation
holmes,jackson,nation
holmes,cantrell,nation
levrett,jackson,nation
levrett,cantrell,nation
jackson,cantrell,nation
testut,chiron,nation
gerini,castellotti,nation
musso,taruffi,nation
gerini,maglioli,nation
gerini,villoresi,nation
gerini,taruffi,nation
piotti,taruffi,nation
castellotti,taruffi,nation
maglioli,taruffi,nation
villoresi,taruffi,nation
musso,farina,nation
musso,mantovani,nation
musso,ascari,nation
castellotti,farina,nation
castellotti,mantovani,nation
castellotti,ascari,nation
maglioli,farina,nation
maglioli,mantovani,nation
maglioli,ascari,nation
villoresi,farina,nation
villoresi,mantovani,nation
villoresi,ascari,nation
farina,mantovani,nation
farina,ascari,nation
mantovani,ascari,nation
perdisa,taruffi,nation
perdisa,farina,nation
perdisa,ascari,nation
taruffi,farina,nation
taruffi,ascari,nation
piotti,farina,nation
musso,riu,nation
maglioli,riu,nation
villoresi,riu,nation
mantovani,riu,nation
ascari,riu,nation
musso,bonetto,nation
musso,carini,nation
maglioli,bonetto,nation
maglioli,carini,nation
villoresi,bonetto,nation
villoresi,carini,nation
farina,bonetto,nation
farina,carini,nation
mantovani,bonetto,nation
mantovani,carini,nation
ascari,bonetto,nation
ascari,carini,nation
bonetto,carini,nation
hawthorn,john_barber,nation
alan_brown,john_barber,nation
godia,portago,nation
godia,jover,nation
perdisa,scotti,nation
castellotti,scotti,nation
villoresi,scotti,nation
gerard,peter_walker,nation
gerard,duncan_hamilton,nation
gerard,murray,nation
gerard,parker,nation
gerard,shawe_taylor,nation
gerard,john_james,nation
peter_walker,reg_parnell,nation
peter_walker,whitehead,nation
peter_walker,duncan_hamilton,nation
peter_walker,murray,nation
peter_walker,parker,nation
peter_walker,shawe_taylor,nation
peter_walker,john_james,nation
reg_parnell,parker,nation
reg_parnell,shawe_taylor,nation
reg_parnell,john_james,nation
whitehead,parker,nation
whitehead,shawe_taylor,nation
whitehead,john_james,nation
duncan_hamilton,parker,nation
duncan_hamilton,shawe_taylor,nation
duncan_hamilton,john_james,nation
murray,parker,nation
murray,shawe_taylor,nation
murray,john_james,nation
parker,shawe_taylor,nation
parker,john_james,nation
shawe_taylor,john_james,nation
gerard,rolt,nation
gerard,hampshire,nation
gerard,crossley,nation
gerard,harrison,nation
gerard,fry,nation
gerard,leslie_johnson,nation
peter_walker,hampshire,nation
peter_walker,crossley,nation
peter_walker,harrison,nation
peter_walker,fry,nation
peter_walker,leslie_johnson,nation
rolt,reg_parnell,nation
rolt,murray,nation
rolt,shawe_taylor,nation
rolt,hampshire,nation
rolt,crossley,nation
rolt,harrison,nation
rolt,fry,nation
rolt,leslie_johnson,nation
reg_parnell,hampshire,nation
reg_parnell,crossley,nation
reg_parnell,harrison,nation
reg_parnell,fry,nation
reg_parnell,leslie_johnson,nation
murray,hampshire,nation
murray,crossley,nation
murray,harrison,nation
murray,fry,nation
murray,leslie_johnson,nation
shawe_taylor,hampshire,nation
shawe_taylor,crossley,nation
shawe_taylor,harrison,nation
shawe_taylor,fry,nation
shawe_taylor,leslie_johnson,nation
hampshire,crossley,nation
hampshire,harrison,nation
hampshire,fry,nation
hampshire,leslie_johnson,nation
crossley,harrison,nation
crossley,fry,nation
crossley,leslie_johnson,nation
harrison,fry,nation
harrison,leslie_johnson,nation
fry,leslie_johnson,nation
whitehead,harrison,nation
landi,bianco,nation
uria,oscar_gonzalez,nation
manzon,pozzi,nation
rosier,pozzi,nation
cabantous,sommer,nation
cabantous,pozzi,nation
etancelin,pozzi,nation
levegh,chaboud,nation
levegh,pozzi,nation
chaboud,sommer,nation
chaboud,pozzi,nation
sommer,pozzi,nation
cabantous,louveau,nation
rosier,martin,nation
cabantous,martin,nation
etancelin,martin,nation
martin,sommer,nation
frere,tornaco,nation
frere,laurent,nation
claes,tornaco,nation
claes,laurent,nation
legat,tornaco,nation
legat,laurent,nation
tornaco,laurent,nation
taruffi,mantovani,nation
villoresi,dusio,nation
villoresi,rol,nation
taruffi,bonetto,nation
taruffi,dusio,nation
taruffi,rol,nation
farina,dusio,nation
farina,rol,nation
ascari,dusio,nation
ascari,rol,nation
bonetto,dusio,nation
bonetto,rol,nation
dusio,rol,nation
villoresi,sanesi,nation
taruffi,sanesi,nation
farina,sanesi,nation
ascari,sanesi,nation
villoresi,fagioli,nation
farina,fagioli,nation
ascari,fagioli,nation
sanesi,fagioli,nation
bonetto,sanesi,nation
rol,fagioli,nation
villoresi,pagani,nation
farina,pagani,nation
ascari,pagani,nation
bonetto,fagioli,nation
bonetto,pagani,nation
fagioli,pagani,nation
volonterio,graffenried,nation
graffenried,scherrer,nation
graffenried,terra,nation
graffenried,hirt,nation
scherrer,terra,nation
scherrer,hirt,nation
terra,hirt,nation
graffenried,fischer,nation
terra,fischer,nation
hirt,fischer,nation
graffenried,branca,nation
fischer,branca,nation
taruffi,carini,nation
taruffi,comotti,nation
farina,comotti,nation
ascari,comotti,nation
carini,comotti,nation
taruffi,fagioli,nation
taruffi,biondetti,nation
taruffi,serafini,nation
farina,biondetti,nation
farina,serafini,nation
ascari,biondetti,nation
ascari,serafini,nation
bonetto,comotti,nation
bonetto,biondetti,nation
bonetto,serafini,nation
comotti,rol,nation
comotti,sanesi,nation
comotti,fagioli,nation
comotti,biondetti,nation
comotti,serafini,nation
rol,sanesi,nation
rol,biondetti,nation
rol,serafini,nation
sanesi,biondetti,nation
sanesi,serafini,nation
fagioli,biondetti,nation
fagioli,serafini,nation
biondetti,serafini,nation
reg_parnell,richardson,nation
whitehead,richardson,nation
whitehead,hampshire,nation
helfrich,ulmen,nation
helfrich,brudes,nation
helfrich,riess,nation
helfrich,niedermayr,nation
helfrich,klenk,nation
helfrich,pietsch,nation
helfrich,peters,nation
heeks,ulmen,nation
heeks,brudes,nation
heeks,riess,nation
heeks,niedermayr,nation
heeks,klenk,nation
heeks,pietsch,nation
heeks,peters,nation
bechem,ulmen,nation
bechem,brudes,nation
bechem,riess,nation
bechem,niedermayr,nation
bechem,klenk,nation
bechem,pietsch,nation
bechem,peters,nation
ulmen,brudes,nation
ulmen,riess,nation
ulmen,niedermayr,nation
ulmen,klenk,nation
ulmen,pietsch,nation
ulmen,peters,nation
brudes,riess,nation
brudes,niedermayr,nation
brudes,klenk,nation
